ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0033077,T cell differentiation in thymus,1/5,89/18860,0.0112359550561798,42.3820224719101,6.37226861620634,0.0233757259400257,0.0417654937155583,0.0104285932900537,TP53,1
BP,GO:1900542,regulation of purine nucleotide metabolic process,1/5,89/18860,0.0112359550561798,42.3820224719101,6.37226861620634,0.0233757259400257,0.0417654937155583,0.0104285932900537,TP53,1
BP,GO:0034248,regulation of amide metabolic process,1/5,90/18860,0.0111111111111111,41.9111111111111,6.3352164433532,0.0236358677209804,0.0419976161984362,0.0104865528818617,TP53,1
BP,GO:1905477,positive regulation of protein localization to membrane,1/5,90/18860,0.0111111111111111,41.9111111111111,6.3352164433532,0.0236358677209804,0.0419976161984362,0.0104865528818617,EGFR,1
BP,GO:0001892,embryonic placenta development,1/5,91/18860,0.010989010989011,41.4505494505495,6.29876808315019,0.0238959540641552,0.0423431054158795,0.0105728194673677,EGFR,1
BP,GO:0010660,regulation of muscle cell apoptotic process,1/5,92/18860,0.0108695652173913,41.0,6.26290712838739,0.0241559849784118,0.0426866035919879,0.0106585889017938,TP53,1
BP,GO:0071230,cellular response to amino acid stimulus,1/5,93/18860,0.010752688172043,40.5591397849462,6.22761779026169,0.02441596047261,0.0430281270623864,0.0107438652640475,EGFR,1
BP,GO:0042100,B cell proliferation,1/5,94/18860,0.0106382978723404,40.1276595744681,6.19288486871242,0.0246758805556087,0.0433676919846528,0.0108286525885792,CDKN1A,1
BP,GO:0072091,regulation of stem cell proliferation,1/5,95/18860,0.0105263157894737,39.7052631578947,6.15869372447827,0.0249357452362662,0.043586871754449,0.0108833804625552,TP53,1
BP,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,1/5,95/18860,0.0105263157894737,39.7052631578947,6.15869372447827,0.0249357452362662,0.043586871754449,0.0108833804625552,CDKN1A,1
BP,GO:0032465,regulation of cytokinesis,1/5,96/18860,0.0104166666666667,39.2916666666667,6.12503025275862,0.0251955545234402,0.043685840504352,0.0109080923658358,BRCA2,1
BP,GO:0097194,execution phase of apoptosis,1/5,96/18860,0.0104166666666667,39.2916666666667,6.12503025275862,0.0251955545234402,0.043685840504352,0.0109080923658358,TP53,1
BP,GO:2000177,regulation of neural precursor cell proliferation,1/5,96/18860,0.0104166666666667,39.2916666666667,6.12503025275862,0.0251955545234402,0.043685840504352,0.0109080923658358,TP53,1
BP,GO:1990874,vascular associated smooth muscle cell proliferation,1/5,97/18860,0.0103092783505155,38.8865979381443,6.09188085837153,0.0254553084259866,0.043783130492697,0.0109323850924237,CDKN1A,1
BP,GO:2000106,regulation of leukocyte apoptotic process,1/5,97/18860,0.0103092783505155,38.8865979381443,6.09188085837153,0.0254553084259866,0.043783130492697,0.0109323850924237,TP53,1
BP,GO:2001251,negative regulation of chromosome organization,1/5,97/18860,0.0103092783505155,38.8865979381443,6.09188085837153,0.0254553084259866,0.043783130492697,0.0109323850924237,TP53,1
BP,GO:0000423,mitophagy,1/5,98/18860,0.0102040816326531,38.4897959183673,6.05923243230894,0.0257150069527612,0.044088550849049,0.0110086467236303,TP53,1
BP,GO:0001942,hair follicle development,1/5,99/18860,0.0101010101010101,38.1010101010101,6.02707232959712,0.025974650112618,0.044088550849049,0.0110086467236303,EGFR,1
BP,GO:0006839,mitochondrial transport,1/5,99/18860,0.0101010101010101,38.1010101010101,6.02707232959712,0.025974650112618,0.044088550849049,0.0110086467236303,TP53,1
BP,GO:0010657,muscle cell apoptotic process,1/5,99/18860,0.0101010101010101,38.1010101010101,6.02707232959712,0.025974650112618,0.044088550849049,0.0110086467236303,TP53,1
BP,GO:0051348,negative regulation of transferase activity,1/5,99/18860,0.0101010101010101,38.1010101010101,6.02707232959712,0.025974650112618,0.044088550849049,0.0110086467236303,CDKN1A,1
BP,GO:0051262,protein tetramerization,1/5,100/18860,0.01,37.72,5.99538834837727,0.0262342379144112,0.0444122925322709,0.0110894830802733,TP53,1
BP,GO:0048640,negative regulation of developmental growth,1/5,101/18860,0.0099009900990099,37.3465346534653,5.96416871012769,0.0264937703669925,0.0447342457767282,0.0111698728744829,CDKN1A,1
BP,GO:0022404,molting cycle process,1/5,102/18860,0.0098039215686274,36.9803921568627,5.93340204095455,0.026753247479214,0.0448203756469949,0.0111913789865202,EGFR,1
BP,GO:0022405,hair cycle process,1/5,102/18860,0.0098039215686274,36.9803921568627,5.93340204095455,0.026753247479214,0.0448203756469949,0.0111913789865202,EGFR,1
BP,GO:0071229,cellular response to acid chemical,1/5,102/18860,0.0098039215686274,36.9803921568627,5.93340204095455,0.026753247479214,0.0448203756469949,0.0111913789865202,EGFR,1
BP,GO:0071346,cellular response to type II interferon,1/5,103/18860,0.0097087378640776,36.621359223301,5.90307735388366,0.0270126692599265,0.0450211154332109,0.011241502507191,TP53,1
BP,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,1/5,103/18860,0.0097087378640776,36.621359223301,5.90307735388366,0.0270126692599265,0.0450211154332109,0.011241502507191,BRCA1,1
BP,GO:0010906,regulation of glucose metabolic process,1/5,105/18860,0.0095238095238095,35.9238095238095,5.84371181301088,0.0275313468622223,0.0455326121182906,0.0113692201617274,TP53,1
BP,GO:0035282,segmentation,1/5,105/18860,0.0095238095238095,35.9238095238095,5.84371181301088,0.0275313468622223,0.0455326121182906,0.0113692201617274,TP53,1
BP,GO:1901992,positive regulation of mitotic cell cycle phase transition,1/5,105/18860,0.0095238095238095,35.9238095238095,5.84371181301088,0.0275313468622223,0.0455326121182906,0.0113692201617274,EGFR,1
BP,GO:0048534,hematopoietic or lymphoid organ development,1/5,106/18860,0.0094339622641509,35.5849056603774,5.81465077327639,0.0277906027015016,0.0458438331009425,0.0114469301745315,TP53,1
BP,GO:0008585,female gonad development,1/5,107/18860,0.0093457943925233,35.2523364485981,5.78599131442725,0.0280498032446651,0.0461533752367576,0.0115242209893495,BRCA2,1
BP,GO:0010507,negative regulation of autophagy,1/5,108/18860,0.0092592592592592,34.9259259259259,5.75772414935292,0.0283089485005591,0.0464612513558794,0.0116010958097912,TP53,1
BP,GO:0014013,regulation of gliogenesis,1/5,110/18860,0.009090909090909,34.2909090909091,5.7023310322366,0.0288270731859162,0.0471915284388729,0.0117834416175399,TP53,1
BP,GO:0021549,cerebellum development,1/5,111/18860,0.009009009009009,33.981981981982,5.67518795004438,0.0290860526330667,0.0472556774517079,0.0117994592413077,TP53,1
BP,GO:0032204,regulation of telomere maintenance,1/5,111/18860,0.009009009009009,33.981981981982,5.67518795004438,0.0290860526330667,0.0472556774517079,0.0117994592413077,TP53,1
BP,GO:0046545,development of primary female sexual characteristics,1/5,111/18860,0.009009009009009,33.981981981982,5.67518795004438,0.0290860526330667,0.0472556774517079,0.0117994592413077,BRCA2,1
BP,GO:0032355,response to estradiol,1/5,113/18860,0.0088495575221238,33.3805309734513,5.62196790694454,0.0296038457805223,0.047976081729741,0.0119793398688704,EGFR,1
BP,GO:0001933,negative regulation of protein phosphorylation,1/5,114/18860,0.0087719298245614,33.0877192982456,5.59587536685128,0.0298626594985089,0.0480334548043347,0.0119936655814985,CDKN1A,1
BP,GO:0003279,cardiac septum development,1/5,114/18860,0.0087719298245614,33.0877192982456,5.59587536685128,0.0298626594985089,0.0480334548043347,0.0119936655814985,TP53,1
BP,GO:0097306,cellular response to alcohol,1/5,114/18860,0.0087719298245614,33.0877192982456,5.59587536685128,0.0298626594985089,0.0480334548043347,0.0119936655814985,BRCA1,1
BP,GO:0019217,regulation of fatty acid metabolic process,1/5,115/18860,0.008695652173913,32.8,5.57011782384919,0.0301214179911208,0.048329140806649,0.0120674966028842,BRCA1,1
BP,GO:0008637,apoptotic mitochondrial changes,1/5,116/18860,0.0086206896551724,32.5172413793103,5.54468806787741,0.0303801212671969,0.0485029163795594,0.0121108873212119,TP53,1
BP,GO:0042752,regulation of circadian rhythm,1/5,116/18860,0.0086206896551724,32.5172413793103,5.54468806787741,0.0303801212671969,0.0485029163795594,0.0121108873212119,TP53,1
BP,GO:0000422,autophagy of mitochondrion,1/5,117/18860,0.0085470085470085,32.2393162393162,5.51957910469544,0.0306387693355742,0.0486748921710477,0.0121538286449128,TP53,1
BP,GO:0090263,positive regulation of canonical Wnt signaling pathway,1/5,117/18860,0.0085470085470085,32.2393162393162,5.51957910469544,0.0306387693355742,0.0486748921710477,0.0121538286449128,EGFR,1
BP,GO:0048477,oogenesis,1/5,118/18860,0.0084745762711864,31.9661016949153,5.49478414764205,0.0308973622050891,0.0489651071800552,0.0122262935920823,BRCA2,1
BP,GO:0010821,regulation of mitochondrion organization,1/5,120/18860,0.0083333333333333,31.4333333333333,5.44611009637634,0.0314143823828746,0.0495848598596709,0.0123810421191834,TP53,1
BP,GO:0007006,mitochondrial membrane organization,1/5,121/18860,0.0082644628099173,31.1735537190083,5.42221839778685,0.031672809708813,0.0495848598596709,0.0123810421191834,TP53,1
BP,GO:0022037,metencephalon development,1/5,121/18860,0.0082644628099173,31.1735537190083,5.42221839778685,0.031672809708813,0.0495848598596709,0.0123810421191834,TP53,1
BP,GO:0140888,interferon-mediated signaling pathway,1/5,121/18860,0.0082644628099173,31.1735537190083,5.42221839778685,0.031672809708813,0.0495848598596709,0.0123810421191834,TP53,1
BP,GO:1903076,regulation of protein localization to plasma membrane,1/5,121/18860,0.0082644628099173,31.1735537190083,5.42221839778685,0.031672809708813,0.0495848598596709,0.0123810421191834,EGFR,1
BP,GO:0018108,peptidyl-tyrosine phosphorylation,1/5,122/18860,0.0081967213114754,30.9180327868852,5.39861548258005,0.0319311818712259,0.0497478558138664,0.0124217412313693,EGFR,1
BP,GO:0045833,negative regulation of lipid metabolic process,1/5,122/18860,0.0081967213114754,30.9180327868852,5.39861548258005,0.0319311818712259,0.0497478558138664,0.0124217412313693,BRCA1,1
BP,GO:0018212,peptidyl-tyrosine modification,1/5,123/18860,0.008130081300813,30.6666666666667,5.37529549102992,0.0321894988789453,0.0499091989829801,0.012462027653033,EGFR,1
BP,GO:1901796,regulation of signal transduction by p53 class mediator,1/5,123/18860,0.008130081300813,30.6666666666667,5.37529549102992,0.0321894988789453,0.0499091989829801,0.012462027653033,TP53,1
CC,GO:0000795,synaptonemal complex,2/5,41/19944,0.048780487804878,194.575609756098,19.6477060908949,4.10715907607613e-05,0.0005544664752702,0.000237782893878,BRCA1/BRCA2,2
CC,GO:0099086,synaptonemal structure,2/5,41/19944,0.048780487804878,194.575609756098,19.6477060908949,4.10715907607613e-05,0.0005544664752702,0.000237782893878,BRCA1/BRCA2,2
CC,GO:0043073,germ cell nucleus,2/5,72/19944,0.0277777777777778,110.8,14.7800655167372,0.0001276251882402,0.0011486266941624,0.0004925884458396,TP53/BRCA1,2
CC,GO:0000794,condensed nuclear chromosome,2/5,83/19944,0.0240963855421687,96.1156626506024,13.7505189362819,0.0001697295486051,0.0013093422320965,0.0005615112886183,BRCA1/BRCA2,2
CC,GO:0000228,nuclear chromosome,2/5,238/19944,0.0084033613445378,33.5193277310924,7.99207145782071,0.0013848812724767,0.009347948589218,0.00400886684138,BRCA1/BRCA2,2
CC,GO:0000793,condensed chromosome,2/5,288/19944,0.0069444444444444,27.7,7.22750654490546,0.0020191541013563,0.0121149246081378,0.005195484237408,BRCA1/BRCA2,2
CC,GO:0000931,gamma-tubulin ring complex,1/5,11/19944,0.0909090909090909,362.618181818182,18.9971664333677,0.0027549572648376,0.0148767692301233,0.0063799010343608,BRCA1,1
CC,GO:0000151,ubiquitin ligase complex,2/5,360/19944,0.0055555555555555,22.16,6.41571071925196,0.0031342273679198,0.0153862070788792,0.006598373406147,BRCA1/BRCA2,2
CC,GO:0001741,XY body,1/5,16/19944,0.0625,249.3,15.733792333751,0.0040052016385914,0.0180234073736614,0.0077293364955272,BRCA1,1
CC,GO:0000930,gamma-tubulin complex,1/5,18/19944,0.0555555555555556,221.6,14.8272379681339,0.0045049481430132,0.0187128615171321,0.0080250088377564,BRCA1,1
CC,GO:0000803,sex chromosome,1/5,35/19944,0.0285714285714286,113.965714285714,10.5921594957782,0.0087446994600268,0.0337295550601037,0.0144649164000445,BRCA1,1
MF,GO:0003697,single-stranded DNA binding,2/5,122/18662,0.0163934426229508,61.1868852459016,10.9183867013163,0.000418463043232,0.009833881515954,0.0024226807766068,TP53/BRCA2,2
MF,GO:0002020,protease binding,2/5,139/18662,0.0143884892086331,53.7035971223022,10.2099484011725,0.0005427648511739,0.0098959604489729,0.0024379745786943,TP53/BRCA2,2
MF,GO:0019903,protein phosphatase binding,2/5,150/18662,0.0133333333333333,49.7653333333333,9.81661387183213,0.0006316570499344,0.0098959604489729,0.0024379745786943,TP53/EGFR,2
MF,GO:0019902,phosphatase binding,2/5,197/18662,0.0101522842639594,37.892385786802,8.52171001199937,0.001085745887941,0.0134077901691557,0.003303150993521,TP53/EGFR,2
MF,GO:0140993,histone modifying activity,2/5,202/18662,0.0099009900990099,36.9544554455446,8.41093166750499,0.0011410885250345,0.0134077901691557,0.003303150993521,BRCA1/BRCA2,2
MF,GO:0019887,protein kinase regulator activity,2/5,274/18662,0.0072992700729927,27.243795620438,7.16417578819407,0.0020859902318307,0.0217870090880104,0.0053674602456464,CDKN1A/EGFR,2
MF,GO:0019207,kinase regulator activity,2/5,308/18662,0.0064935064935064,24.2363636363636,6.73146685527251,0.0026272001349746,0.0217988301764692,0.0053703724958826,CDKN1A/EGFR,2
MF,GO:0001094,TFIID-class transcription factor complex binding,1/5,10/18662,0.1,373.24,19.2748891443525,0.0026766580080597,0.0217988301764692,0.0053703724958826,TP53,1
MF,GO:0097371,MDM2/MDM4 family protein binding,1/5,12/18662,0.0833333333333333,311.033333333333,17.5869750490223,0.0032113011541894,0.0217988301764692,0.0053703724958826,TP53,1
MF,GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity,1/5,13/18662,0.0769230769230769,287.107692307692,16.8929302522687,0.0034785367302876,0.0217988301764692,0.0053703724958826,CDKN1A,1
MF,GO:0140666,annealing activity,1/5,13/18662,0.0769230769230769,287.107692307692,16.8929302522687,0.0034785367302876,0.0217988301764692,0.0053703724958826,TP53,1
MF,GO:0140852,histone ubiquitin ligase activity,1/5,13/18662,0.0769230769230769,287.107692307692,16.8929302522687,0.0034785367302876,0.0217988301764692,0.0053703724958826,BRCA1,1
MF,GO:0015631,tubulin binding,2/5,391/18662,0.0051150895140665,19.0915601023018,5.91854279271989,0.004198998021904,0.0236653270970293,0.0058302037641057,BRCA1/BRCA2,2
MF,GO:0010484,histone H3 acetyltransferase activity,1/5,16/18662,0.0625,233.275,15.2160235926347,0.0042798995813776,0.0236653270970293,0.0058302037641057,BRCA2,1
MF,GO:0140036,ubiquitin-modified protein reader activity,1/5,19/18662,0.0526315789473684,196.442105263158,13.9530318523653,0.0050807468102755,0.0265327888981059,0.0065366333231615,BRCA1,1
MF,GO:0010485,histone H4 acetyltransferase activity,1/5,21/18662,0.0476190476190476,177.733333333333,13.2655440369541,0.0056143586290011,0.0274067555370003,0.0067519442532363,BRCA2,1
MF,GO:0140035,ubiquitin-like protein reader activity,1/5,22/18662,0.0454545454545455,169.654545454545,12.9574036965688,0.0058810786658475,0.0274067555370003,0.0067519442532363,BRCA1,1
MF,GO:0001091,RNA polymerase II general transcription initiation factor binding,1/5,24/18662,0.0416666666666667,155.516666666667,12.3997477601889,0.0064143470405745,0.0274067555370003,0.0067519442532363,TP53,1
MF,GO:0120283,protein serine/threonine kinase binding,1/5,24/18662,0.0416666666666667,155.516666666667,12.3997477601889,0.0064143470405745,0.0274067555370003,0.0067519442532363,CDKN1A,1
MF,GO:0004709,MAP kinase kinase kinase activity,1/5,26/18662,0.0384615384615385,143.553846153846,11.9075061684231,0.0069473865447572,0.0283936667481383,0.0069950802738974,EGFR,1
MF,GO:0097718,disordered domain specific binding,1/5,28/18662,0.0357142857142857,133.3,11.4687838333931,0.0074801972520749,0.0292974392372935,0.0072177341905986,TP53,1
MF,GO:0051721,protein phosphatase 2A binding,1/5,30/18662,0.0333333333333333,124.413333333333,11.074510136481,0.0080127792361898,0.0301280499280737,0.0074223639240495,TP53,1
MF,GO:0071889,14-3-3 protein binding,1/5,32/18662,0.03125,116.6375,10.7176311970137,0.008545132570749,0.0308939408327082,0.0076110492532987,TP53,1
MF,GO:0030332,cyclin binding,1/5,34/18662,0.0294117647058824,109.776470588235,10.3925676477872,0.009077257329384,0.0313665713385404,0.0077274867799315,CDKN1A,1
MF,GO:0043015,gamma-tubulin binding,1/5,35/18662,0.0285714285714286,106.64,10.2405317938384,0.0093432340157354,0.0313665713385404,0.0077274867799315,BRCA2,1
MF,GO:0030296,protein tyrosine kinase activator activity,1/5,38/18662,0.0263157894736842,98.2210526315789,9.82080727845255,0.0101408214133273,0.0328702487190609,0.0080979336149982,EGFR,1
MF,GO:0004402,histone acetyltransferase activity,1/5,42/18662,0.0238095238095238,88.8666666666667,9.33233909954533,0.0112034720767529,0.0335613342686062,0.008268189853408,BRCA2,1
MF,GO:0001046,core promoter sequence-specific DNA binding,1/5,45/18662,0.0222222222222222,82.9422222222222,9.00929272332466,0.0119998609961252,0.0335613342686062,0.008268189853408,TP53,1
MF,GO:0140311,protein sequestering activity,1/5,47/18662,0.0212765957446809,79.4127659574468,8.81121371432653,0.0125305018049222,0.0335613342686062,0.008268189853408,CDKN1A,1
MF,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,1/5,48/18662,0.0208333333333333,77.7583333333333,8.71681548359714,0.0127957366956541,0.0335613342686062,0.008268189853408,CDKN1A,1
MF,GO:0019914,cyclin-dependent protein kinase regulator activity,1/5,48/18662,0.0208333333333333,77.7583333333333,8.71681548359714,0.0127957366956541,0.0335613342686062,0.008268189853408,CDKN1A,1
MF,GO:0061733,protein-lysine-acetyltransferase activity,1/5,49/18662,0.0204081632653061,76.1714285714286,8.62529997096374,0.0130609145895256,0.0335613342686062,0.008268189853408,BRCA2,1
MF,GO:0140693,molecular condensate scaffold activity,1/5,49/18662,0.0204081632653061,76.1714285714286,8.62529997096374,0.0130609145895256,0.0335613342686062,0.008268189853408,TP53,1
MF,GO:0001223,transcription coactivator binding,1/5,51/18662,0.0196078431372549,73.1843137254902,8.45034846484726,0.0135910994234324,0.0335613342686062,0.008268189853408,TP53,1
MF,GO:0030291,protein serine/threonine kinase inhibitor activity,1/5,54/18662,0.0185185185185185,69.1185185185185,8.20623176061514,0.0143859494274707,0.0335613342686062,0.008268189853408,CDKN1A,1
MF,GO:0140296,general transcription initiation factor binding,1/5,54/18662,0.0185185185185185,69.1185185185185,8.20623176061514,0.0143859494274707,0.0335613342686062,0.008268189853408,TP53,1
MF,GO:0034212,protein N-acetyltransferase activity,1/5,55/18662,0.0181818181818182,67.8618181818182,8.1292953233423,0.0146507855330635,0.0335613342686062,0.008268189853408,BRCA2,1
MF,GO:0140186,protein N-acyltransferase activity,1/5,55/18662,0.0181818181818182,67.8618181818182,8.1292953233423,0.0146507855330635,0.0335613342686062,0.008268189853408,BRCA2,1
MF,GO:0001098,basal transcription machinery binding,1/5,59/18662,0.0169491525423729,63.2610169491525,7.84119538511199,0.0157095607214752,0.0335613342686062,0.008268189853408,TP53,1
MF,GO:0001099,basal RNA polymerase II transcription machinery binding,1/5,59/18662,0.0169491525423729,63.2610169491525,7.84119538511199,0.0157095607214752,0.0335613342686062,0.008268189853408,TP53,1
MF,GO:0004714,transmembrane receptor protein tyrosine kinase activity,1/5,61/18662,0.0163934426229508,61.1868852459016,7.70779565828765,0.0162386069037985,0.0337236130296942,0.0083081689434857,EGFR,1
MF,GO:0005507,copper ion binding,1/5,62/18662,0.0161290322580645,60.2,7.64350637621567,0.0165030446741057,0.0337236130296942,0.0083081689434857,TP53,1
MF,GO:0008080,N-acetyltransferase activity,1/5,68/18662,0.0147058823529412,54.8882352941176,7.28775153580139,0.0180884773818699,0.0361769547637398,0.0089125756416828,BRCA2,1
MF,GO:1990841,promoter-specific chromatin binding,1/5,73/18662,0.0136986301369863,51.1287671232877,7.02509162332173,0.0194081088547238,0.0374788603336875,0.0092333138560036,TP53,1
MF,GO:0003684,damaged DNA binding,1/5,74/18662,0.0135135135135135,50.4378378378378,6.9757442445103,0.0196718648101664,0.0374788603336875,0.0092333138560036,BRCA1,1
MF,GO:0140313,molecular sequestering activity,1/5,75/18662,0.0133333333333333,49.7653333333333,6.92737554657831,0.0199355640072806,0.0374788603336875,0.0092333138560036,CDKN1A,1
MF,GO:0019199,transmembrane receptor protein kinase activity,1/5,79/18662,0.0126582278481013,47.2455696202532,6.74306456667562,0.0209897933956485,0.0379131069034489,0.0093402950937948,EGFR,1
MF,GO:0001618,virus receptor activity,1/5,81/18662,0.0123456790123457,46.079012345679,6.65600919064903,0.021516567777996,0.0379131069034489,0.0093402950937948,EGFR,1
MF,GO:0030971,receptor tyrosine kinase binding,1/5,81/18662,0.0123456790123457,46.079012345679,6.65600919064903,0.021516567777996,0.0379131069034489,0.0093402950937948,TP53,1
MF,GO:0140272,exogenous protein binding,1/5,82/18662,0.0121951219512195,45.5170731707317,6.61366552746741,0.0217798699232579,0.0379131069034489,0.0093402950937948,EGFR,1
MF,GO:0051117,ATPase binding,1/5,89/18662,0.0112359550561798,41.9370786516854,6.33727238528078,0.0236213982706642,0.0398875717611903,0.0098267254058923,EGFR,1
MF,GO:0004860,protein kinase inhibitor activity,1/5,91/18662,0.010989010989011,41.0153846153846,6.26414207930526,0.0241470395006753,0.0398875717611903,0.0098267254058923,CDKN1A,1
MF,GO:0016410,N-acyltransferase activity,1/5,93/18662,0.010752688172043,40.1333333333333,6.19334982237707,0.0246724543197789,0.0398875717611903,0.0098267254058923,BRCA2,1
MF,GO:0016407,acetyltransferase activity,1/5,95/18662,0.0105263157894737,39.2884210526316,6.12477224828939,0.0251976428011251,0.0398875717611903,0.0098267254058923,BRCA2,1
MF,GO:0042562,hormone binding,1/5,95/18662,0.0105263157894737,39.2884210526316,6.12477224828939,0.0251976428011251,0.0398875717611903,0.0098267254058923,EGFR,1
MF,GO:0019210,kinase inhibitor activity,1/5,96/18662,0.0104166666666667,38.8791666666667,6.091277882493,0.0254601521879938,0.0398875717611903,0.0098267254058923,CDKN1A,1
MF,GO:0140566,histone reader activity,1/5,101/18662,0.0099009900990099,36.9544554455446,5.93122323255497,0.0267718509498789,0.0412549834309609,0.0101636017411102,BRCA1,1
MF,GO:1990782,protein tyrosine kinase binding,1/5,118/18662,0.0084745762711864,31.6305084745763,5.46418070577576,0.0312210659511967,0.046973555915838,0.0115724325884483,TP53,1
MF,GO:0008094,"ATP-dependent activity, acting on DNA",1/5,119/18662,0.0084033613445378,31.3647058823529,5.43981478665868,0.0314822768372106,0.046973555915838,0.0115724325884483,TP53,1
MF,GO:0140463,chromatin-protein adaptor activity,1/5,121/18662,0.0082644628099173,30.8462809917355,5.39197518026197,0.0320045295771738,0.047006652816474,0.0115805863601616,BRCA1,1
MF,GO:0001221,transcription coregulator binding,1/5,127/18662,0.0078740157480315,29.3889763779528,5.25517099162771,0.0335699361968184,0.0485472923461681,0.0119601392118219,TP53,1
MF,GO:0042826,histone deacetylase binding,1/5,134/18662,0.0074626865671641,27.8537313432836,5.10709951840008,0.0353936835836954,0.0496461666783075,0.0122308585321698,TP53,1
MF,GO:0051087,protein-folding chaperone binding,1/5,135/18662,0.0074074074074074,27.6474074074074,5.08687245045007,0.0356539940101893,0.0496461666783075,0.0122308585321698,TP53,1
MF,GO:0019838,growth factor binding,1/5,136/18662,0.0073529411764705,27.4441176470588,5.06686411977701,0.0359142482353714,0.0496461666783075,0.0122308585321698,EGFR,1
