"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","SYMBOL"
"ENSG00000165996",29.0385702370617,-1.12558661436815,0.217944041536262,-5.16456704406332,2.40996087563282e-07,1.91308148041825e-06,"9200","HACD1"
"ENSG00000166025",838.382700969448,-1.45367439931551,0.157742710434467,-9.2154775032817,3.09895894097376e-20,2.42297518643967e-18,"154810","AMOTL1"
"ENSG00000166123",339.654275558014,-1.72566345519037,0.243319011519249,-7.09218504717562,1.32010828300063e-12,2.92633397183009e-11,"84706","GPT2"
"ENSG00000166145",452.974014433533,1.75142975429624,0.347915524702863,5.03406611645757,4.80183933976445e-07,3.58900505561778e-06,"6692","SPINT1"
"ENSG00000166148",87.5503814143499,-1.85995143704718,0.258737241479854,-7.18857257041601,6.54721851048129e-13,1.5408222855401e-11,"552","AVPR1A"
"ENSG00000166165",126.068207654912,-1.63016414448732,0.266618576584595,-6.11421816652781,9.7031486538788e-10,1.27209258968377e-08,"1152","CKB"
"ENSG00000166171",72.4796065132686,1.07778697552302,0.12607534981469,8.54875260792206,1.24425891514631e-17,6.49868670409817e-16,"25911","DPCD"
"ENSG00000166173",147.90714752194,-2.00435929419876,0.207467193625278,-9.66109031107339,4.41143547697172e-22,4.55492844483959e-20,"55323","LARP6"
"ENSG00000166206",45.472310839718,-1.51565422813273,0.2067691768062,-7.33017489136361,2.29852575430712e-13,5.88413525939884e-12,"2562","GABRB3"
"ENSG00000166250",682.29873751108,-2.64944246322668,0.253207655564121,-10.4635164261681,1.27051135789292e-25,2.51755220062476e-23,"79827","CLMP"
"ENSG00000166265",314.539299013412,-1.96158252464514,0.211299015254581,-9.28344375993304,1.64087457561961e-20,1.33105694481043e-18,"116159","CYYR1"
"ENSG00000166268",10.4967706583514,1.80987712550591,0.449032614123552,4.03061396562148,5.56313470862139e-05,0.000261070811668124,"196446","MYRFL"
"ENSG00000166289",66.4589533572681,-1.49096451042495,0.198536374009881,-7.50978009878805,5.92267662777474e-14,1.693181056209e-12,"79156","PLEKHF1"
"ENSG00000166292",150.065814979381,-2.28035799404837,0.270043219661289,-8.44441862642799,3.0556232847831e-17,1.51081655669333e-15,"55273","TMEM100"
"ENSG00000166408",6.66375067121733,-1.80698130054645,0.558687314770967,-3.23433386220201,0.00121926834804781,0.0040307905983985,"79283","OR5P1P"
"ENSG00000166428",38.7070549988018,1.74718642357078,0.253191450341276,6.9006533246512,5.17639173491586e-12,1.04485829436194e-10,"122618","PLD4"
"ENSG00000166473",178.799782323488,-1.50105809406048,0.219662706356096,-6.83346808823845,8.28859413097383e-12,1.60683589583136e-10,"114780","PKD1L2"
"ENSG00000166482",607.865230859838,-1.84474162530114,0.304851749367296,-6.0512745264864,1.43704313903381e-09,1.81787357714619e-08,"4239","MFAP4"
"ENSG00000166509",1155.80646616304,3.89192549230136,0.814885279296114,4.77604098538036,1.78779970057803e-06,1.18236190134024e-05,"10143","CLEC3A"
"ENSG00000166548",404.181550234765,-1.12923381223426,0.137266959887877,-8.22655221006313,1.92679118372007e-16,8.40599084823623e-15,"7084","TK2"
"ENSG00000166557",415.747595526358,1.52067009641351,0.220337875405484,6.9015374393306,5.14427092676185e-12,1.03918276044268e-10,"23423","TMED3"
"ENSG00000166578",19.6599161579802,1.1912624916375,0.184210185570352,6.46686548818739,1.00056638973016e-10,1.57888768052374e-09,"115811","DRC10"
"ENSG00000166589",5.65655709650526,1.52464750019425,0.401344867899752,3.7988463840905,0.000145371155516964,0.000613684250269859,"1014","CDH16"
"ENSG00000166592",20.8628446856938,-1.36468667134057,0.324931742066503,-4.19991799711973,2.67011666993651e-05,0.000136146065509381,"6236","RRAD"
"ENSG00000166670",11.3308735570738,3.15476455646416,0.595927453553913,5.29387350364577,1.1975228382281e-07,1.02727355699686e-06,"4319","MMP10"
"ENSG00000166676",42.5443270814188,-1.55086247820644,0.289855663908543,-5.35046463227222,8.77286974533683e-08,7.7273889667273e-07,"780776","TVP23A"
"ENSG00000166770",67.3158878750873,-1.12156699521971,0.234084516953109,-4.79129081161902,1.65711734180758e-06,1.10437617352095e-05,"100128252","ZNF667-AS1"
"ENSG00000166803",40.8334892976496,2.43448550541276,0.313932723875783,7.75480005829543,8.84827728879985e-15,2.89274032572628e-13,"9768","PCLAF"
"ENSG00000166816",88.5464680536666,-1.86837242280142,0.23902280724393,-7.81671190437776,5.42210056033181e-15,1.83025860006623e-13,"197257","LDHD"
"ENSG00000166819",8036.99616217866,-4.76879407520388,0.434848190344302,-10.9665721994337,5.53304235011262e-28,1.77316930029905e-25,"5346","PLIN1"
"ENSG00000166823",45.0555108775249,-2.11668965213531,0.318731056530497,-6.64098966437802,3.11583889967284e-11,5.39926209330491e-10,"55897","MESP1"
"ENSG00000166825",420.033238683826,-1.27054355947507,0.295623815224237,-4.29783899010754,1.72471369159044e-05,9.20816906752462e-05,"290","ANPEP"
"ENSG00000166831",26.8399051447568,-1.41912219739415,0.263969474676339,-5.37608448527688,7.61230832349829e-08,6.78805563247573e-07,"348093","RBPMS2"
"ENSG00000166839",73.2408655037897,-1.44640668017323,0.250698102117427,-5.7695158756955,7.9499588935922e-09,8.70371290425417e-08,"348094","ANKDD1A"
"ENSG00000166840",50.1645873721551,2.85643469018631,0.495714373682483,5.76225915937617,8.29954266820019e-09,9.0482792348232e-08,"92292","GLYATL1"
"ENSG00000166851",49.0976514810448,1.28192440443637,0.254581562372953,5.03541730393812,4.7680894237998e-07,3.56480602716e-06,"5347","PLK1"
"ENSG00000166920",38.4884729844142,2.27712340903975,0.354210893408091,6.42872212971793,1.28681107786554e-10,1.98827630709724e-09,"84419","COXFA4L3"
"ENSG00000166923",259.794633717415,1.92575628241978,0.321247865343007,5.99461191863046,2.03971951465381e-09,2.49397264066809e-08,"26585","GREM1"
"ENSG00000166947",27.7612603685487,-2.38955925199503,0.389420110071655,-6.13619890240219,8.45193254510196e-10,1.11481333844388e-08,"2038","EPB42"
"ENSG00000166959",5.25340883972314,2.03323627389327,0.523046003301951,3.88729913058813,0.000101365808517526,0.000444994699390822,"83661","MS4A8"
"ENSG00000166960",25.4620034861025,-1.38640311866083,0.231361419649067,-5.99236951763071,2.06805354232353e-09,2.52267546295274e-08,"374864","CCDC178"
"ENSG00000167074",334.146874354958,-1.33316015974459,0.172077100077406,-7.74745831458626,9.37500949391517e-15,3.04958015592794e-13,"7008","TEF"
"ENSG00000167080",5.87558752321068,1.30894025055547,0.522785980108934,2.50377841097179,0.0122874963556311,0.0300819419409103,"124872","B4GALNT2"
"ENSG00000167104",11.5354318780769,-1.72883817014675,0.450161921070524,-3.84048070088964,0.000122793626019944,0.000528340285799057,"128859","BPIFB6"
"ENSG00000167105",4.90301580028245,1.69172994445097,0.496252817741705,3.40900823928721,0.000651995104821886,0.00231874077695116,"162461","TMEM92"
"ENSG00000167106",563.525015494387,1.25874465982731,0.203382624855021,6.18904717511927,6.05289681702017e-10,8.20047471692117e-09,"399665","EEIG1"
"ENSG00000167183",179.565972987049,2.36217419317406,0.472085282965101,5.00370225129149,5.62396014097628e-07,4.14735106078018e-06,"79170","PRR15L"
"ENSG00000167191",309.149336147751,-1.46692420569088,0.151268704058382,-9.69747321378997,3.09057511226409e-22,3.27449586792454e-20,"51704","GPRC5B"
"ENSG00000167244",923.177759887441,-1.39553608496322,0.249610994236279,-5.59084382173577,2.25968762384844e-08,2.25430327977932e-07,"3481","IGF2"
"ENSG00000167306",515.930799066817,1.48803796232469,0.243866559249385,6.10185327133343,1.04845603233543e-09,1.36694232482989e-08,"4645","MYO5B"
"ENSG00000167315",326.885165732941,-1.49867107471842,0.180217707293095,-8.31589246821943,9.1064361734149e-17,4.15439139173118e-15,"10449","ACAA2"
"ENSG00000167434",90.7436847050494,-4.16785385430461,0.371637682372586,-11.2148311433234,3.44843928993904e-29,1.30120055330432e-26,"762","CA4"
"ENSG00000167468",1395.97006741526,-1.17111548056369,0.201208529717112,-5.82040673032208,5.87045950055139e-09,6.60534840551855e-08,"2879","GPX4"
"ENSG00000167483",18.7809560292569,1.41406355533734,0.359215999056329,3.93652721218466,8.26692498698997e-05,0.000370562664155216,"199786","NIBAN3"
"ENSG00000167513",25.9600852902083,1.89114200292084,0.339217907203053,5.57500639784566,2.47520768865645e-08,2.44487980145145e-07,"81620","CDT1"
"ENSG00000167536",59.9825495813284,1.04721246555315,0.218247496626253,4.7982793926223,1.60034442480485e-06,1.0692854717911e-05,"147015","DHRS13"
"ENSG00000167588",3396.01536982514,-4.7666914205091,0.46752154531087,-10.1956615012033,2.07328243636163e-24,3.16578032253383e-22,"2819","GPD1"
"ENSG00000167608",270.543686299449,2.0658360106243,0.339652459766325,6.08220535792839,1.18540602476491e-09,1.52104644542004e-08,"147798","TMC4"
"ENSG00000167614",28.8374712994322,-2.23677382395429,0.384510405884751,-5.81719971611045,5.98416291632394e-09,6.72454116804922e-08,"57348","TTYH1"
"ENSG00000167619",9.30940428881564,2.77973285939392,0.466395109093168,5.96003861360956,2.52178337976804e-09,3.02357750448124e-08,"284339","TMEM145"
"ENSG00000167641",126.719755192579,-1.81479306698325,0.384479140540196,-4.72013400891776,2.3568931760164e-06,1.52531122071887e-05,"94274","PPP1R14A"
"ENSG00000167642",888.533402511266,2.09569941239173,0.337119585804443,6.21648667309234,5.08409540737939e-10,6.98269569231504e-09,"10653","SPINT2"
"ENSG00000167646",11.92889778158,2.0121673455966,0.351166957106204,5.72994498735841,1.0046321046911e-08,1.07895077259294e-07,"352909","DNAAF3"
"ENSG00000167676",18515.0222106545,-5.02162486190366,0.440006464020409,-11.4126161148186,3.61684870723412e-30,1.77143695740346e-27,"729359","PLIN4"
"ENSG00000167701",49.2780065562782,-1.80782879955904,0.248551992560849,-7.27344319767005,3.50438189605052e-13,8.64702901688968e-12,"2875","GPT"
"ENSG00000167702",196.636915621331,1.35158101444311,0.230121205991833,5.87334404327376,4.27090819177515e-09,4.93827326690865e-08,"90990","KIFC2"
"ENSG00000167705",65.1202215353994,-1.748077798404,0.194547532941933,-8.98535063369705,2.57910608549574e-19,1.73020697903049e-17,"83547","RILP"
"ENSG00000167749",11.1526545352458,3.93820602660595,0.519484075713671,7.58099470363095,3.42915599999429e-14,1.02669009743774e-12,"9622","KLK4"
"ENSG00000167754",42.4347795757692,-2.01361030739043,0.541662328872841,-3.71746418396974,0.000201232504502382,0.000819901640538821,"25818","KLK5"
"ENSG00000167767",50.6182786733388,1.34798286189957,0.415793371425695,3.24195370714433,0.00118713304176971,0.00393457603399619,"144501","KRT80"
"ENSG00000167772",270.332436140599,-2.74549247124293,0.244989300954776,-11.2065811059632,3.78533780001666e-29,1.38821756967611e-26,"51129","ANGPTL4"
"ENSG00000167779",179.295559804292,-2.5144348575143,0.299846546184459,-8.38573893716782,5.0408093894462e-17,2.3834122063979e-15,"3489","IGFBP6"
"ENSG00000167861",402.446850405636,1.07517008846543,0.211456872261667,5.08458333354594,3.68433980424251e-07,2.81868825931409e-06,"283987","HID1"
"ENSG00000167874",22.1419359339352,-1.62814156619581,0.224501380469975,-7.25225636825677,4.09885102020202e-13,9.97169398148117e-12,"92162","TMEM88"
"ENSG00000167880",149.01468507668,1.78474807650493,0.337334512196117,5.29073667821846,1.21824658151712e-07,1.04263912835547e-06,"2125","EVPL"
"ENSG00000167900",62.4756988877473,1.6822867638837,0.264905977958218,6.35050509939432,2.14609096294362e-10,3.17425807499091e-09,"7083","TK1"
"ENSG00000167964",60.6382794820804,1.22315854131896,0.171524992645721,7.13108056413306,9.95840062035585e-13,2.26953611328531e-11,"25837","RAB26"
"ENSG00000167968",16.992645825117,1.38221274004367,0.286039999945005,4.83223584222282,1.35008184459182e-06,9.15980776840422e-06,"1775","DNASE1L2"
"ENSG00000167971",21.4074658690177,1.94801514278121,0.347260434388388,5.60966626161183,2.02717161977473e-08,2.03800623184015e-07,"57524","CASKIN1"
"ENSG00000168004",295.546836100161,-2.87297325705486,0.390586991578919,-7.35552724232078,1.90174964821223e-13,4.95638728597319e-12,"117245","PLAAT5"
"ENSG00000168078",48.8947942284268,2.88159082195406,0.352973354833154,8.16376302204497,3.24745712641597e-16,1.36624784582667e-14,"55872","PBK"
"ENSG00000168079",401.620793746591,-3.18199881542104,0.308965341823398,-10.2988859418408,7.12820142638346e-25,1.25873369133375e-22,"286133","SCARA5"
"ENSG00000168269",42.2080541854012,1.20536392075564,0.494358367918346,2.43823913779635,0.0147590067558563,0.0351680757789701,"2299","FOXI1"
"ENSG00000168280",327.379879458429,1.20376263084522,0.29520085238536,4.0777749153441,4.54687519691105e-05,0.000218327388755858,"3800","KIF5C"
"ENSG00000168309",203.342730474472,-3.28524592751436,0.292532995251152,-11.2303431778485,2.89352504972531e-29,1.1555403575503e-26,"11170","FAM107A"
"ENSG00000168334",9.25761010626769,2.15982438672363,0.433788401573119,4.97898140865707,6.39197817128238e-07,4.65382151131669e-06,"165904","XIRP1"
"ENSG00000168350",161.455744765541,2.86108494588771,0.377149955053793,7.58606731234963,3.29761159359013e-14,9.90733816509406e-13,"123099","DEGS2"
"ENSG00000168356",27.6777699279594,-1.93698650064149,0.291774347364816,-6.63864564563521,3.16578438695417e-11,5.4639249412604e-10,"11280","SCN11A"
"ENSG00000168421",197.822331648195,1.41799018392133,0.274701561032698,5.16192983611238,2.44416907182485e-07,1.93550154870132e-06,"399","RHOH"
"ENSG00000168427",38.0736485877972,-2.51066578387905,0.359473340282875,-6.98428924354548,2.86301676362623e-12,6.01279847493605e-11,"377007","KLHL30"
"ENSG00000168461",943.084334328399,1.01852879819929,0.212107288753144,4.8019509569267,1.57127181311143e-06,1.05094237889066e-05,"11031","RAB31"
"ENSG00000168477",3220.80805129004,-3.229639796984,0.272695242969872,-11.8434035071921,2.32809601104869e-32,1.88852238296256e-29,"7148","TNXB"
"ENSG00000168490",24.8587980413384,-1.82484034772667,0.276273812366139,-6.60518755685849,3.97014384745256e-11,6.74456766964487e-10,"9796","PHYHIP"
"ENSG00000168497",1096.17329678579,-3.61521906873756,0.290931136493209,-12.4263738571067,1.87969161113247e-35,2.87017852010451e-32,"8436","CAVIN2"
"ENSG00000168528",314.585865488051,1.83662791329437,0.296927333376314,6.18544575337798,6.19272284832353e-10,8.35937075906304e-09,"347735","SERINC2"
"ENSG00000168542",29583.3000048073,1.40573701140255,0.28832215564642,4.87557748814301,1.08490597932483e-06,7.50986384301702e-06,"1281","COL3A1"
"ENSG00000168546",43.1406950775012,-2.04869528408785,0.326848318615505,-6.26803066561854,3.65642787979298e-10,5.16676945583376e-09,"2675","GFRA2"
"ENSG00000168589",17.8623685366363,1.01679907945722,0.242812700193737,4.18758606385059,2.81937122462103e-05,0.00014271692326192,"83657","DYNLRB2"
"ENSG00000168594",53.2108275472463,-2.33252520610814,0.359485058141243,-6.48851782093173,8.66849048771717e-11,1.38471800664715e-09,"11086","ADAM29"
"ENSG00000168619",9.39991071175587,-2.16440316296052,0.5519547704436,-3.92134152807669,8.80573516118726e-05,0.00039173825760771,"8749","ADAM18"
"ENSG00000168672",990.086923984886,1.25060162357529,0.199755486667491,6.26066219476123,3.83346124044891e-10,5.39051933258791e-09,"157638","LRATD2"
"ENSG00000168676",6.09733419975191,1.34347622297534,0.503377950134957,2.66892147861294,0.00760952376303118,0.0199591053063619,"146212","KCTD19"
"ENSG00000168743",762.506400372852,1.91692250844679,0.254132542969618,7.54300289938061,4.59270940339245e-14,1.34253998528447e-12,"255743","NPNT"
"ENSG00000168754",6.61540742872973,-1.34060573738123,0.470062273547823,-2.85197475488285,0.00434485510921615,0.012284473251828,"51252","FAM178B"
"ENSG00000168792",231.046794766571,-1.09956735996036,0.181708040084102,-6.05128622515235,1.43693876799772e-09,1.81787357714619e-08,"116236","ABHD15"
"ENSG00000168807",1042.21612101122,-1.14509006123924,0.166517081099799,-6.87671230888887,6.12496265775836e-12,1.21926212170316e-10,"6645","SNTB2"
"ENSG00000168824",16.2420696000335,-1.17039092262289,0.37043183872653,-3.15953112088436,0.00158023222819779,0.0050792060648289,"27065","NSG1"
"ENSG00000168874",166.618972439205,-3.10613571987925,0.293697736569261,-10.5759607008301,3.85209129001011e-26,8.33271547550687e-24,"84913","ATOH8"
"ENSG00000168907",35.6497189308732,1.29083165491556,0.239913837064109,5.38039685710429,7.43218122012825e-08,6.63883551658944e-07,"255189","PLA2G4F"
"ENSG00000168917",76.6726848501908,-2.04165478941737,0.258581425714428,-7.89559723315988,2.88928321300438e-15,1.02739744716668e-13,"80723","SLC35G2"
"ENSG00000168952",58.2486152448952,-1.59534774128549,0.224312880211832,-7.11215396895136,1.14245703284972e-12,2.57877388336636e-11,"29091","STXBP6"
"ENSG00000168994",284.329108863515,-1.51299310110808,0.20925609917604,-7.23034170600325,4.81780254726274e-13,1.16253455874708e-11,"221749","PXDC1"
"ENSG00000169035",22.6471432150648,-1.80502006582722,0.540724545168941,-3.33815078666952,0.000843379682878896,0.00291277937841543,"5650","KLK7"
"ENSG00000169064",11.9488224448031,1.43752567347189,0.431419351183104,3.33208436183886,0.000861981221025192,0.00296872874291786,"79740","ZBBX"
"ENSG00000169071",142.912571442938,1.43232980929988,0.234153356593945,6.1170586240356,9.53183082890964e-10,1.25026409629528e-08,"4920","ROR2"
"ENSG00000169116",531.991235395128,-1.69847859359501,0.247714459427956,-6.8565985107098,7.05194580424833e-12,1.3867758271718e-10,"25849","PARM1"
"ENSG00000169174",6.90346115661689,1.71890497508653,0.522611398486947,3.28906904836571,0.00100519360464701,0.00340237522355289,"255738","PCSK9"
"ENSG00000169213",45.7607029472749,1.47451936495867,0.426555637077417,3.45680431059701,0.000546621638765651,0.00199202646343939,"5865","RAB3B"
"ENSG00000169241",270.479393280538,1.33915593214094,0.151808941876654,8.82132445945785,1.13113738837178e-18,6.90872101820109e-17,"55974","SLC50A1"
"ENSG00000169245",93.9191626744669,2.662911685328,0.323578289940323,8.22957462881428,1.8787941540129e-16,8.21039371209879e-15,"3627","CXCL10"
"ENSG00000169248",23.1674355436062,2.38692780639971,0.326567361180914,7.30914380962088,2.68849915822455e-13,6.76997070738565e-12,"6373","CXCL11"
"ENSG00000169252",144.366363218438,-2.05171626024332,0.225183718287895,-9.11129932413771,8.14011629746087e-20,6.01997546579741e-18,"154","ADRB2"
"ENSG00000169258",26.607009726684,1.61445452867829,0.247441310376187,6.5245957767675,6.81851688341139e-11,1.11305245623765e-09,"114787","GPRIN1"
"ENSG00000169291",272.47657816712,-2.07018866440199,0.228670032771793,-9.05316992921408,1.38876935856239e-19,9.95847375954769e-18,"126669","SHE"
"ENSG00000169302",30.7915007899949,-1.76241726642372,0.308089401727409,-5.72047352665206,1.06227579499239e-08,1.13475535335031e-07,"202374","STK32A"
"ENSG00000169313",44.87473948475,-1.32916985940645,0.245260405284188,-5.41942291038098,5.9791725105777e-08,5.45123186846891e-07,"64805","P2RY12"
"ENSG00000169344",5.93028441363876,1.12054670011561,0.447947390722907,2.50151406911256,0.012366352883323,0.0302407713749692,"7369","UMOD"
"ENSG00000169347",377.740473087954,1.67491947374749,0.382859765592577,4.37475970125801,1.21566318234659e-05,6.7355784177914e-05,"2813","GP2"
"ENSG00000169418",529.524389902309,-3.65510719778918,0.298664313668123,-12.2381785520273,1.9434512567953e-34,2.52240538619462e-31,"4881","NPR1"
"ENSG00000169427",2.80929907331159,1.53313209800961,0.656922030456539,2.33381136105929,0.0196056016543006,0.0448429119519195,"51305","KCNK9"
"ENSG00000169432",116.558744591891,-2.19655714339395,0.27819627787039,-7.89571003684425,2.88667097941896e-15,1.02739744716668e-13,"6335","SCN9A"
"ENSG00000169436",22.3285264141037,1.9291619113494,0.468221814236982,4.12018802347596,3.78563341142191e-05,0.000185200663576498,"169044","COL22A1"
"ENSG00000169554",1831.57226324157,-1.59330194278683,0.210137294596161,-7.5821949923207,3.39757122429088e-14,1.01840824295777e-12,"9839","ZEB2"
"ENSG00000169594",9.97464507539828,-1.21619106064134,0.416950646946837,-2.91687054462446,0.00353562483024622,0.0102419093118549,"646","BNC1"
"ENSG00000169607",47.3105368938421,2.07306241697304,0.278579272961879,7.44155297317013,9.95084646306375e-14,2.73415059271648e-12,"150468","CKAP2L"
"ENSG00000169618",7.67599839175896,-2.80614238974573,0.490631097881174,-5.71945480395406,1.06866394889407e-08,1.14064057505725e-07,"10887","PROKR1"
"ENSG00000169621",139.715454342809,-1.32067763580007,0.203818861579086,-6.47966348927733,9.19274103825816e-11,1.46037436885621e-09,"200558","APLF"
"ENSG00000169679",82.8197844534165,2.08047802032678,0.27806462628081,7.48199455699828,7.32029785634067e-14,2.05872472107141e-12,"699","BUB1"
"ENSG00000169692",686.395086475505,-2.50679064276208,0.249102400190467,-10.0632938134893,8.02669790173373e-24,1.09661591649055e-21,"10555","AGPAT2"
"ENSG00000169710",9142.46526569649,-1.50234293383564,0.29925964841496,-5.02019881996403,5.16180248143766e-07,3.83595959957511e-06,"2194","FASN"
"ENSG00000169744",439.437540856547,-2.00691311306974,0.20544860637637,-9.76844354637864,1.53796562151538e-22,1.72079791393518e-20,"9079","LDB2"
"ENSG00000169758",8.63877455624452,1.33692670359574,0.391703538570185,3.41310856796407,0.000642263500216652,0.00228946387512,"123591","TMEM266"
"ENSG00000169760",78.3973027235166,-1.82857011637777,0.248813439615066,-7.34916136044224,1.99454289382368e-13,5.18261706084835e-12,"22871","NLGN1"
"ENSG00000169764",1708.32056704994,-1.45309784087975,0.176671633217223,-8.22485089665258,1.95433824054656e-16,8.51186443760197e-15,"7360","UGP2"
"ENSG00000169862",94.2871244285823,1.01086553849516,0.32390586239258,3.12086212650876,0.0018032243779018,0.00568818792095939,"1501","CTNND2"
"ENSG00000169891",627.524892212447,1.34722101061499,0.240301493252737,5.6063780227868,2.06604458570558e-08,2.07318106317673e-07,"9185","REPS2"
"ENSG00000169900",15.6420907803503,2.73914891255355,0.484325259893873,5.65559787890015,1.55304693107699e-08,1.60230493787347e-07,"260434","PYDC1"
"ENSG00000169902",2156.24151036977,1.39576916363514,0.263366546320397,5.29972080029149,1.15979899840719e-07,9.96889483465361e-07,"8460","TPST1"
"ENSG00000169933",7.5049025007908,-2.20311211425414,0.548414666634931,-4.01723777333021,5.88843024020086e-05,0.000274321378634483,"9758","FRMPD4"
"ENSG00000169946",173.783525636448,-1.14810312817002,0.228715163104488,-5.01979454525941,5.17267741476609e-07,3.84294105130218e-06,"23414","ZFPM2"
"ENSG00000169962",12.5005408933218,1.09539608411363,0.332332638103771,3.29608337707594,0.000980429132337221,0.00332679469506008,"83756","TAS1R3"
"ENSG00000170006",160.498130878306,1.01492265862474,0.199956540348704,5.0757162374125,3.86039050208047e-07,2.93865151475088e-06,"201799","TMEM154"
"ENSG00000170017",1699.75057108957,1.33360001261984,0.254258196325801,5.2450620349363,1.56229752159541e-07,1.301897883325e-06,"214","ALCAM"
"ENSG00000170027",2046.06297192834,-1.11504739784688,0.195770405505619,-5.69568926910595,1.22874487848746e-08,1.2986872783297e-07,"7532","YWHAG"
"ENSG00000170044",10.5083233066712,1.58706752318755,0.491961770632047,3.225997664714,0.00125534381282549,0.00413688138800611,"131368","ZPLD1"
"ENSG00000170145",1510.37644429624,-2.36198063358648,0.230579453068407,-10.2436735023643,1.26346040605332e-24,2.10236571925206e-22,"23235","SIK2"
"ENSG00000170153",657.576827603844,-3.19736775751018,0.284990913124382,-11.2191919470594,3.28256045257953e-29,1.29104097315242e-26,"57484","RNF150"
"ENSG00000170166",2.94718125595146,-1.07578686582661,0.394615882123757,-2.7261621099407,0.00640755196986761,0.0172199227698337,"3233","HOXD4"
"ENSG00000170214",9.97068875315175,-2.05121389312903,0.414986271594568,-4.94284759167411,7.6989670463948e-07,5.49793085530443e-06,"147","ADRA1B"
"ENSG00000170262",96.8953977924996,-4.47326561288085,0.467617790610914,-9.56607234091073,1.11044259584986e-21,1.05585600377548e-19,"56246","MRAP"
"ENSG00000170271",414.878775720647,-1.41405621586836,0.140124736219823,-10.09141036776,6.02968731304461e-24,8.46046612281146e-22,"10826","FAXDC2"
"ENSG00000170275",1276.73641630907,-1.10139108947468,0.159655457721375,-6.89854957164568,5.25361580375794e-12,1.05552135475192e-10,"10491","CRTAP"
"ENSG00000170312",173.122591717213,1.52063790366547,0.180226149416907,8.43738774082037,3.24508544314929e-17,1.5893571308164e-15,"983","CDK1"
"ENSG00000170323",9081.58659633065,-4.76304829097396,0.47768333110854,-9.97114192768785,2.0387119669009e-23,2.60694015944895e-21,"2167","FABP4"
"ENSG00000170345",4587.10866609625,-1.62754566121535,0.247191186240752,-6.5841573316866,4.57472499538413e-11,7.68115856598844e-10,"2353","FOS"
"ENSG00000170369",59.3104173366287,3.30184288671815,0.544119143134545,6.06823510692344,1.29323497471455e-09,1.65205676543506e-08,"1470","CST2"
"ENSG00000170370",18.858089790502,-1.47809162006853,0.356642232571009,-4.14446603649005,3.40606430765433e-05,0.00016873018568338,"2018","EMX2"
"ENSG00000170373",25.8379836120374,4.75201777399118,0.58078643695564,8.18203985427114,2.79078712400023e-16,1.18758921076725e-14,"1469","CST1"
"ENSG00000170382",92.8114318077545,1.05178001698165,0.254230509417629,4.13711170776072,3.51704911704264e-05,0.000173499735804243,"10446","LRRN2"
"ENSG00000170396",6.41626454678155,1.42469630359724,0.381038178782779,3.73898570518161,0.000184764231840375,0.000760870635196711,"91752","ZNF804A"
"ENSG00000170419",77.2834307542211,1.05386479584481,0.421925012367795,2.49775378314416,0.012498296824712,0.0305174291201084,"222008","VSTM2A"
"ENSG00000170421",1652.76601581745,2.30455230036599,0.353045733777737,6.52763106837837,6.68180304972015e-11,1.09223075292592e-09,"3856","KRT8"
"ENSG00000170464",89.8830439950574,-1.03055138411816,0.143581412317935,-7.17747072884473,7.10128553698272e-13,1.65918244796577e-11,"202052","DNAJC18"
"ENSG00000170482",8.98155342512854,2.09005114468939,0.423119228067096,4.93962695630075,7.82721687920131e-07,5.58030474458412e-06,"9963","SLC23A1"
"ENSG00000170498",8.32002514577958,1.02969786144295,0.241837334155142,4.2578118264502,2.06437597506488e-05,0.000108278584685258,"3814","KISS1"
"ENSG00000170500",665.430308253877,1.03156392849447,0.216453186112527,4.76575996418085,1.88143139736909e-06,1.23829097902908e-05,"164832","LONRF2"
"ENSG00000170509",61.8249796475258,-3.22531444400992,0.353916006362358,-9.11322004664484,7.99723899302114e-20,5.94820429171469e-18,"345275","HSD17B13"
"ENSG00000170525",2811.23730250333,-1.95624799218238,0.231046126691938,-8.46691533068079,2.51977118950869e-17,1.26514933340941e-15,"5209","PFKFB3"
"ENSG00000170549",74.6604595845398,-1.60096467842345,0.267930302893163,-5.97530276021759,2.29663255936357e-09,2.77800503149858e-08,"79192","IRX1"
"ENSG00000170558",26.8867174927134,1.24363754753074,0.280150957360248,4.43916936514886,9.03067320907309e-06,5.14865396795782e-05,"1000","CDH2"
"ENSG00000170684",11.2041726283778,1.2296914119898,0.371051641671319,3.31407080278888,0.000919482210097499,0.00314175585227207,"162979","ZNF296"
"ENSG00000170743",65.5827934662182,2.44777820066743,0.463549385055828,5.28051223791966,1.2882321906258e-07,1.09495518023132e-06,"143425","SYT9"
"ENSG00000170745",197.621484318726,1.36414021892519,0.274738214783436,4.96523652525182,6.86173908507477e-07,4.95674344568401e-06,"3790","KCNS3"
"ENSG00000170779",83.1500594024422,1.05090246390891,0.177653470499305,5.91546261919503,3.3094406702605e-09,3.89775231028231e-08,"55038","CDCA4"
"ENSG00000170786",69.1906446343473,1.7315912798854,0.348341648899103,4.97095677579155,6.66233027761471e-07,4.83479925485946e-06,"195814","SDR16C5"
"ENSG00000170802",512.98448122731,-1.27539899683772,0.193554449737175,-6.58935508106154,4.41741168239163e-11,7.43144345116799e-10,"3344","FOXN2"
